t h
23.485923552300292 45.445944914930955
23.499275196459905 45.445944914930955
23.485923552300292 45.47188525215534
23.528648813611042 45.58327611200122
23.528648813611042 45.572594796673535
23.528648813611042 45.572594796673535
23.512626840619518 45.47188525215534
23.542000457770655 45.468833447776
23.512626840619518 45.448996719310294
23.528648813611042 45.4184786755169
23.512626840619518 45.39406424048219
23.512626840619518 45.487144274052035
23.542000457770655 45.55580987258717
23.528648813611042 45.569542992294195
23.512626840619518 45.572594796673535
23.528648813611042 45.5191882200351
23.512626840619518 45.51003280689708
23.485923552300292 45.45510032806897
23.499275196459905 45.445944914930955
23.512626840619518 45.49935149156939
23.512626840619518 45.59700923170825
23.512626840619518 45.59700923170825
23.512626840619518 45.6244754711223
23.512626840619518 45.68398565651942
23.528648813611042 45.650415808346686
23.528648813611042 45.58785381857023
23.542000457770655 45.58632791638056
23.555352101930268 45.610742351415276
23.542000457770655 45.738918135347525
23.555352101930268 45.76180666819257
23.528648813611042 45.775539787899596
23.542000457770655 45.79842832074464
23.528648813611042 45.75265125505455
23.555352101930268 45.738918135347525
23.542000457770655 45.7251850156405
23.555352101930268 45.67788204776074
23.555352101930268 45.71450370031281
23.512626840619518 45.61989776455329
23.528648813611042 45.63820859082933
23.528648813611042 45.68398565651942
23.512626840619518 45.64278629739834
23.512626840619518 45.54665445944915
23.528648813611042 45.55123216601816
23.555352101930268 45.56343938353552
23.512626840619518 45.569542992294195
23.528648813611042 45.49477378500038
23.512626840619518 45.50850690470741
23.528648813611042 45.48104066529336
23.542000457770655 45.51003280689708
23.528648813611042 45.572594796673535
23.528648813611042 45.568017090104526
23.512626840619518 45.53749904631113
23.499275196459905 45.54207675288014
23.512626840619518 45.5191882200351
23.512626840619518 45.50850690470741
23.512626840619518 45.55886167696651
23.512626840619518 45.50850690470741
23.512626840619518 45.441367208361946
23.472571908140694 45.404745555809875
23.485923552300292 45.39101243610285
23.512626840619518 45.37727931639582
23.485923552300292 45.43526359960327
23.512626840619518 45.54665445944915
23.542000457770655 45.58632791638056
23.528648813611042 45.54665445944915
23.542000457770655 45.6244754711223
23.528648813611042 45.62294956893263
23.555352101930268 45.49477378500038
23.528648813611042 45.50850690470741
23.555352101930268 45.54665445944915
23.528648813611042 45.51308461127642
23.528648813611042 45.54970626382849
23.528648813611042 45.487144274052035
23.528648813611042 45.58785381857023
23.528648813611042 45.54970626382849
23.542000457770655 45.54970626382849
23.542000457770655 45.5542839703975
23.571374074921792 45.58785381857023
23.571374074921792 45.55123216601816
23.571374074921792 45.47341115434501
23.542000457770655 45.47188525215534
23.528648813611042 45.487144274052035
23.542000457770655 45.49935149156939
23.542000457770655 45.55123216601816
23.555352101930268 45.60006103608759
23.542000457770655 45.52224002441444
23.499275196459905 45.49629968719005
23.528648813611042 45.55886167696651
23.542000457770655 45.651941710536356
23.542000457770655 45.71450370031281
23.555352101930268 45.610742351415276
23.528648813611042 45.56038757915618
23.542000457770655 45.47188525215534
23.555352101930268 45.487144274052035
23.555352101930268 45.487144274052035
23.542000457770655 45.51003280689708
23.528648813611042 45.58632791638056
23.571374074921792 45.574120698863204
23.528648813611042 45.60006103608759
23.542000457770655 45.53749904631113
23.528648813611042 45.45815213244831
23.499275196459905 45.43526359960327
23.542000457770655 45.38033112077516
23.528648813611042 45.42305638208591
23.571374074921792 45.528343633173115
23.542000457770655 45.60158693827726
23.528648813611042 45.67788204776074
23.512626840619518 45.68703746089876
23.528648813611042 45.68703746089876
23.528648813611042 45.67788204776074
23.512626840619518 45.68398565651942
23.528648813611042 45.661097123674374
23.555352101930268 45.778591592278936
23.571374074921792 45.87930113679713
23.542000457770655 45.862516212710766
23.555352101930268 45.867093919279775
23.571374074921792 45.85641260395209
23.555352101930268 45.867093919279775
23.571374074921792 45.93423361562524
23.571374074921792 45.84420538643473
23.542000457770655 45.867093919279775
23.584725719081405 45.870145723659114
23.571374074921792 45.87930113679713
23.571374074921792 45.8808270389868
23.571374074921792 45.87930113679713
23.542000457770655 45.87930113679713
23.584725719081405 45.88387884336614
23.584725719081405 46.02273594262608
23.584725719081405 46.14633401998932
23.61142900740063 46.1875333791104
23.61142900740063 46.17380025940337
23.61142900740063 46.27450980392157
23.61142900740063 46.286717021438925
23.61142900740063 46.27450980392157
23.61142900740063 46.153963530937666
23.640802624551768 46.21499961852445
23.640802624551768 46.237888151369496
23.61142900740063 46.26382848859388
23.627450980392155 46.21499961852445
23.627450980392155 46.240939955748836
23.627450980392155 46.21499961852445
23.598077363241018 46.26382848859388
23.627450980392155 46.31876096742199
23.627450980392155 46.332494087129014
23.627450980392155 46.332494087129014
23.640802624551768 46.410315098802165
23.65415426871138 46.369115739681085
23.66750591287098 46.407263294422826
23.66750591287098 46.44693675135424
23.69687953002213 46.46524757763027
23.69687953002213 46.77805752651255
23.71023117418173 46.874189364461735
23.71023117418173 46.89555199511711
23.69687953002213 46.74143587396048
23.69687953002213 46.69108110170138
23.69687953002213 46.68039978637369
23.71023117418173 46.704814221408405
23.71023117418173 46.64072632944228
23.726253147173267 46.746013580529485
23.69687953002213 46.88334477759975
23.71023117418173 46.93369954985885
23.69687953002213 46.93369954985885
23.73960479133288 46.92301823453116
23.73960479133288 46.919966430151824
23.726253147173267 46.97337300679026
23.75295643549248 46.95048447394522
23.71023117418173 46.98710612649729
23.71023117418173 47.05119401846341
23.71023117418173 47.011520561532
23.75295643549248 47.07560845349813
23.73960479133288 47.11528191042954
23.75295643549248 47.167162584878305
23.75295643549248 47.28160524910353
23.78233005264363 47.38689250019073
23.78233005264363 47.39604791332875
23.73960479133288 47.52269779507133
23.78233005264363 47.524223697261
23.76630807965209 47.547112230106045
23.79568169680323 47.56084534981307
23.78233005264363 47.588311589227125
23.78233005264363 47.624933241779196
23.80903334096284 47.701228351262685
23.79568169680323 47.72869459067674
23.79568169680323 47.80346379797055
23.80903334096284 47.85687037460899
23.80903334096284 47.8812848096437
23.82505531395438 47.91790646219577
23.85175860227359 48.00335698481727
23.82505531395438 47.98504615854124
23.82505531395438 48.09033340962844
23.83840695811398 48.10101472495613
23.85175860227359 48.21393148699168
23.85175860227359 48.293278400854504
23.865110246433204 48.44281681544213
23.881132219424728 48.535896849011976
23.89448386358434 48.61219195849546
23.89448386358434 48.662546730754556
23.881132219424728 48.586251621271074
23.89448386358434 48.549629968719
23.907835507743954 48.586251621271074
23.89448386358434 48.589303425650414
23.907835507743954 48.64118410009918
23.939879453727016 48.69459067673762
23.89448386358434 48.74189364461738
23.982604715037766 48.78309300373846
23.966582742046228 48.88685435263599
23.95323109788663 48.833447775997556
23.966582742046228 48.77393759060044
23.95323109788663 48.7861448081178
23.939879453727016 48.75867856870374
23.966582742046228 48.7861448081178
23.966582742046228 48.82429236285954
23.99595635919738 48.838025482566565
24.009308003356978 48.93263141832608
24.02265964751659 48.89600976577401
24.03868162050813 48.93720912489509
24.02265964751659 48.93263141832608
24.009308003356978 48.93263141832608
24.02265964751659 48.998245212481876
24.052033264667728 49.14015411612115
24.078736552986953 49.243915465018695
24.078736552986953 49.26680399786374
24.078736552986953 49.27748531319143
24.078736552986953 49.35835812924392
24.078736552986953 49.27748531319143
24.06538490882734 49.30342565041581
24.094758525978477 49.25764858472572
24.10811017013809 49.23018234531167
24.094758525978477 49.208819714656286
24.10811017013809 49.31258106355383
24.078736552986953 49.23476005188068
24.10811017013809 49.211871519035626
24.078736552986953 49.15846494239719
24.094758525978477 49.07148851758602
24.121461814297703 49.06996261539635
24.121461814297703 49.06080720225833
24.121461814297703 49.1126878767071
24.121461814297703 49.047074082551305
24.121461814297703 49.06996261539635
24.137483787289227 49.02418554970626
24.137483787289227 49.11573968108644
24.177538719768066 49.15236133363851
24.164187075608453 49.19050888838025
24.15083543144884 49.1630426489662
24.15083543144884 49.09895475700007
24.164187075608453 49.19050888838025
24.15083543144884 49.23018234531167
24.177538719768066 49.2637521934844
24.177538719768066 49.27138170443275
24.206912336919203 49.248493171587704
24.206912336919203 49.23476005188068
24.206912336919203 49.35378042267491
24.249637598229953 49.40413519493401
24.249637598229953 49.456015869382774
24.249637598229953 49.47890440222782
24.276340886549164 49.55062180514229
24.23628595407034 49.456015869382774
24.262989242389565 49.44533455405509
24.249637598229953 49.43312733653773
24.249637598229953 49.47280079346914
24.292362859540702 49.52468146791791
24.292362859540702 49.50942244602121
24.276340886549164 49.48653391317617
24.276340886549164 49.48805981536584
24.305714503700315 49.451438162813766
24.332417792019527 49.454489967193105
24.319066147859914 49.55672541390097
24.332417792019527 49.584191653315024
24.332417792019527 49.620813305867095
24.348439765011065 49.67116807812619
24.375143053330277 49.623865110246435
24.348439765011065 49.623865110246435
24.361791409170664 49.56130312046998
24.391165026321815 49.59792477302205
24.375143053330277 49.579613946746015
24.404516670481414 49.56588082703899
24.391165026321815 49.52773327229725
24.404516670481414 49.501792935072864
24.417868314641026 49.52925917448692
24.417868314641026 49.56588082703899
24.391165026321815 49.55214770733196
24.43121995880064 49.669642175936524
24.391165026321815 49.62996871900511
24.43121995880064 49.60708018616007
24.43121995880064 49.579613946746015
24.447241931792163 49.570458533608
24.417868314641026 49.61013199053941
24.4632639047837 49.60097657740139
24.447241931792163 49.64675364309148
24.476615548943315 49.65133134966049
24.476615548943315 49.64827954528115
24.476615548943315 49.75661860074769
24.49263752193484 49.71541924162661
24.476615548943315 49.65285725185016
24.476615548943315 49.666590371557184
24.476615548943315 49.63912413214313
24.4632639047837 49.56588082703899
24.49263752193484 49.666590371557184
24.50598916609445 49.6559090562295
24.50598916609445 49.64370183871214
24.50598916609445 49.619287403677426
24.519340810254064 49.5551995117113
24.5487144274052 49.58724345769436
24.5487144274052 49.55672541390097
24.562066071564814 49.52315556572824
24.575417715724413 49.51094834821088
24.562066071564814 49.52468146791791
24.575417715724413 49.538414587624935
24.588769359884026 49.52925917448692
24.588769359884026 49.54757000076295
24.604791332875564 49.6559090562295
24.618142977035163 49.73373006790265
24.631494621194776 49.72457465476463
24.631494621194776 49.67421988250553
24.647516594186314 49.6757457846952
24.618142977035163 49.662012664988175
24.674219882505525 49.67421988250553
24.647516594186314 49.6757457846952
24.674219882505525 49.703212024109256
24.68757152666514 49.71694514381628
24.703593499656662 49.542992294193944
24.68757152666514 49.501792935072864
24.68757152666514 49.491111619745176
24.68757152666514 49.43312733653773
24.68757152666514 49.47890440222782
24.730296787975902 49.50942244602121
24.716945143816275 49.46822308690013
24.730296787975902 49.39497978179599
24.730296787975902 49.43312733653773
24.703593499656662 49.42397192339971
24.730296787975902 49.35988403143359
24.730296787975902 49.38124666208896
24.730296787975902 49.38582436865797
24.730296787975902 49.35835812924392
24.730296787975902 49.373617151140614
24.7436484321355 49.32173647669185
24.75967040512704 49.34157320515755
24.80239566643779 49.364461738002596
24.78637369344625 49.42854962996872
24.773022049286652 49.40566109712368
24.78637369344625 49.491111619745176
24.815747310597402 49.46822308690013
24.78637369344625 49.5201037613489
24.815747310597402 49.44686045624476
24.815747310597402 49.410238803692685
24.829098954757 49.38277256427863
24.87182421606775 49.451438162813766
24.842450598916614 49.410238803692685
24.842450598916614 49.413290608072025
24.842450598916614 49.33546959639887
24.858472571908152 49.36293583581293
24.87182421606775 49.37666895551995
24.858472571908152 49.35378042267491
24.87182421606775 49.37819485770962
24.9011978332189 49.3141069657435
24.885175860227363 49.39497978179599
24.9145494773785 49.39497978179599
24.9145494773785 49.372091248950944
24.927901121538113 49.399557488365
24.95727473868925 49.43770504310674
24.941252765697726 49.47737850003815
24.941252765697726 49.56893263141833
24.941252765697726 49.65743495841917
24.941252765697726 49.51552605477989
24.941252765697726 49.541466392004274
24.941252765697726 49.449912260624096
24.970626382848863 49.373617151140614
24.95727473868925 49.364461738002596
24.983978027008476 49.327840085450525
24.970626382848863 49.176775768673224
24.95727473868925 49.085221637293046
24.970626382848863 49.02571145189593
24.983978027008476 48.964675364309144
24.983978027008476 48.89753566796368
25.02937361715115 48.84718089570458
24.99732967116809 48.838025482566565
24.99732967116809 48.85023270008392
24.99732967116809 48.82734416723888
25.01602197299154 48.77241168841077
25.01602197299154 48.749523155565726
25.01602197299154 48.76935988403143
24.99732967116809 48.799877927824824
25.04272526131075 48.77241168841077
25.04272526131075 48.72663462272068
24.983978027008476 48.712901503013654
25.02937361715115 48.714427405203324
25.04272526131075 48.77241168841077
25.058747234302288 48.84565499351491
25.04272526131075 48.891432059205
25.0720988784619 48.97993438620584
25.0720988784619 49.0119783321889
25.098802166781113 48.95246814679179
25.0854505226215 49.09895475700007
25.0854505226215 48.97535667963683
25.098802166781113 48.92805371175707
25.098802166781113 48.9921416037232
25.098802166781113 48.925001907377734
25.0854505226215 48.90516517891203
25.11482413977265 48.915846494239716
25.12817578393225 48.98298619058518
25.1575494010834 49.124895094224456
25.1575494010834 49.14930952925917
25.141527428091862 49.02418554970626
25.141527428091862 48.918898298619055
25.141527428091862 48.84260318913557
25.1575494010834 48.82276646066987
25.141527428091862 48.833447775997556
25.170901045243 48.7861448081178
25.184252689402612 48.72205691615167
25.1575494010834 48.630502784771494
25.1575494010834 48.56794079499504
25.1575494010834 48.581673914702066
25.184252689402612 48.55725947966735
25.184252689402612 48.68696116578927
25.184252689402612 48.72358281834134
25.197604333562225 48.69001297016861
25.21362630655375 48.7006942854963
25.226977950713362 48.81513694972152
25.226977950713362 48.89295796139467
25.240329594872975 48.792248416876475
25.226977950713362 48.74036774242771
25.253681239032588 48.72816052491035
25.240329594872975 48.65491721980621
25.240329594872975 48.671702143892574
25.269703212024112 48.5999847409781
25.240329594872975 48.55268177309834
25.253681239032588 48.55725947966735
25.269703212024112 48.73273823147936
25.296406500343338 48.78767071030747
25.269703212024112 48.790722514686806
25.296406500343338 48.72358281834134
25.283054856183725 48.76935988403143
25.31242847333486 48.705271992065306
25.296406500343338 48.65339131761654
25.325780117494475 48.56336308842603
25.31242847333486 48.51300831616693
25.325780117494475 48.580148012512396
25.352483405813686 48.68238345922026
25.339131761654087 48.754100862134734
25.325780117494475 48.69459067673762
25.339131761654087 48.671702143892574
25.381857022964837 48.65491721980621
25.368505378805224 48.69611657892729
25.368505378805224 48.7006942854963
25.368505378805224 48.60914015411612
25.381857022964837 48.4443427176318
25.381857022964837 48.39856565194171
25.395208667124436 48.410772869459066
25.395208667124436 48.43366140230411
25.381857022964837 48.421454184786754
25.395208667124436 48.410772869459066
25.424582284275587 48.44892042420081
25.40856031128405 48.44739452201114
25.40856031128405 48.42603189135576
25.40856031128405 48.371099412527656
25.395208667124436 48.371099412527656
25.381857022964837 48.34668497749294
25.40856031128405 48.31464103150988
25.40856031128405 48.2734416723888
25.40856031128405 48.3237964446479
25.40856031128405 48.36041809719997
25.437933928435186 48.3436331731136
25.437933928435186 48.415350576028075
25.437933928435186 48.416876478217745
25.480659189745936 48.43976501106279
25.437933928435186 48.44281681544213
25.437933928435186 48.35278858625162
25.437933928435186 48.27496757457847
25.467307545586337 48.242923628595406
25.4512855725948 48.369573510337986
25.480659189745936 48.39246204318303
25.480659189745936 48.43366140230411
25.480659189745936 48.371099412527656
25.49401083390555 48.410772869459066
25.49401083390555 48.38483253223468
25.50736247806516 48.38483253223468
25.50736247806516 48.3237964446479
25.50736247806516 48.29633020523384
25.480659189745936 48.25665674830243
25.50736247806516 48.206301976043335
25.5367360952163 48.18646524757763
25.50736247806516 48.200198367284656
25.523384451056685 48.1727321278706
25.5367360952163 48.13305867093919
25.523384451056685 48.0674448767834
25.55008773937591 48.11322194247349
25.5367360952163 48.14984359502556
25.55008773937591 48.13611047531853
25.5367360952163 48.11322194247349
25.55008773937591 48.1376363775082
25.56878004119936 48.17883573662928
25.5367360952163 48.1376363775082
25.55008773937591 48.06286717021439
25.55008773937591 48.035400930800336
25.595483329518586 47.97589074540322
25.56878004119936 48.00335698481727
25.595483329518586 48.02777141985199
25.608834973678185 48.078126192111085
25.595483329518586 48.14221408407721
25.624856946669723 48.13153276874952
25.582131685358974 48.05371175707637
25.582131685358974 48.039978637369344
25.608834973678185 48.09033340962844
25.638208590829336 48.00946059357595
25.608834973678185 48.0674448767834
25.624856946669723 48.13611047531853
25.651560234988935 48.05828946364538
25.608834973678185 48.06897077897307
25.582131685358974 47.98046845197223
25.608834973678185 48.00793469138628
25.638208590829336 48.00793469138628
25.624856946669723 48.06897077897307
25.638208590829336 48.07354848554208
25.608834973678185 48.035400930800336
25.651560234988935 47.998779278248264
25.638208590829336 48.10406652933547
25.651560234988935 48.09948882276646
25.680933852140086 48.12848096437018
25.680933852140086 48.09033340962844
25.664911879148548 48.09033340962844
25.680933852140086 48.00335698481727
25.651560234988935 47.93926909285115
25.680933852140086 47.96215762569619
25.680933852140086 47.94079499504082
25.694285496299685 48.041504539559014
25.680933852140086 48.05523765926604
25.680933852140086 48.03082322423133
25.664911879148548 48.081177996490425
25.680933852140086 48.0674448767834
25.694285496299685 48.00335698481727
25.707637140459298 48.00335698481727
25.723659113450836 48.041504539559014
25.707637140459298 47.9667353322652
25.694285496299685 47.94079499504082
25.707637140459298 47.96368352788586
25.707637140459298 47.94079499504082
25.723659113450836 47.954528114747845
25.707637140459298 48.04608224612802
25.723659113450836 48.0872816052491
25.737010757610435 48.15136949721523
25.737010757610435 48.11474784466316
25.76371404592966 48.05065995269703
25.737010757610435 48.036926832990005
25.76371404592966 47.959105821316854
25.779736018921184 47.85839627679866
25.793087663080797 47.92095826657511
25.779736018921184 47.92706187533379
25.80643930724041 48.05828946364538
25.779736018921184 48.11474784466316
25.76371404592966 48.05065995269703
25.76371404592966 48.000305180437934
25.76371404592966 47.89806973373007
25.779736018921184 47.92706187533379
25.793087663080797 47.88891432059205
25.80643930724041 47.91790646219577
25.819790951400023 47.991149767299916
25.835812924391547 47.9819943541619
25.835812924391547 48.06897077897307
25.84916456855116 48.04455634393835
25.80643930724041 47.9667353322652
25.80643930724041 47.867551689936676
25.819790951400023 47.826352330815595
25.819790951400023 47.821774624246586
25.862516212710773 47.83398184176394
25.84916456855116 47.821774624246586
25.84916456855116 47.84924086366064
25.835812924391547 47.73327229724575
25.835812924391547 47.71648737315938
25.835812924391547 47.588311589227125
25.84916456855116 47.49065384908827
25.835812924391547 47.463187609674215
25.835812924391547 47.460135805294875
25.835812924391547 47.47692072938124
25.862516212710773 47.53185320820935
25.84916456855116 47.542534523537036
25.819790951400023 47.57763027389944
25.835812924391547 47.499809262226286
25.862516212710773 47.505912870984965
25.819790951400023 47.51506828412298
25.84916456855116 47.418936446173795
25.878538185702297 47.417410543984126
25.862516212710773 47.36247806515602
25.878538185702297 47.44487678339818
25.862516212710773 47.499809262226286
25.878538185702297 47.49217975127794
25.878538185702297 47.51049057755397
25.84916456855116 47.547112230106045
25.905241474021523 47.53337911039902
25.905241474021523 47.550164034485384
25.905241474021523 47.71496147096971
25.905241474021523 47.743953612573435
25.93461509117266 47.702754253452355
25.93461509117266 47.63866636148622
25.905241474021523 47.57305256733043
25.91859311818112 47.43724727244983
25.93461509117266 47.4540321965362
25.93461509117266 47.42656595712214
25.947966735332272 47.45555809872587
25.91859311818112 47.464713511863884
25.96131837949187 47.38994430457007
25.93461509117266 47.38994430457007
25.947966735332272 47.31212329289692
25.947966735332272 47.29991607537956
25.947966735332272 47.171740291447314
25.93461509117266 47.18394750896467
25.93461509117266 47.1976806286717
25.93461509117266 47.1976806286717
25.96131837949187 47.124437323567555
25.93461509117266 47.170214389257644
25.990691996643022 47.252613107499805
25.96131837949187 47.34416723887998
25.96131837949187 47.29991607537956
25.96131837949187 47.211413748378725
25.947966735332272 47.14885175860227
25.97734035248341 47.15190356298161
25.96131837949187 47.13511863889524
25.97734035248341 47.21599145494773
25.97734035248341 47.34416723887998
25.990691996643022 47.23125047684443
25.990691996643022 47.32127870603494
25.990691996643022 47.3029678797589
25.96131837949187 47.35790035858701
26.00404364080262 47.34874494544899
26.00404364080262 47.32127870603494
26.00404364080262 47.2678721293965
26.00404364080262 47.32127870603494
26.017395284962234 47.25871671625848
26.017395284962234 47.23430228122377
25.990691996643022 47.167162584878305
26.017395284962234 47.11680781261921
26.017395284962234 47.15800717174029
26.00404364080262 47.15800717174029
26.00404364080262 47.14274814984359
26.017395284962234 47.170214389257644
26.033417257953772 47.171740291447314
26.033417257953772 47.10765239948119
26.033417257953772 47.1473258564126
26.060120546272984 47.18547341115434
26.04676890211337 47.27550164034485
26.04676890211337 47.26329442282749
26.017395284962234 47.23582818341344
25.990691996643022 47.24498359655146
25.990691996643022 47.14427405203326
26.033417257953772 47.23582818341344
26.033417257953772 47.28618295567254
26.060120546272984 47.339589532310974
26.04676890211337 47.341115434500644
26.060120546272984 47.29991607537956
26.060120546272984 47.249561303120466
26.102845807583734 47.26634622720683
26.060120546272984 47.254139009689474
26.060120546272984 47.290760662241546
26.060120546272984 47.35790035858701
26.073472190432597 47.330434119172956
26.073472190432597 47.39604791332875
26.073472190432597 47.51049057755397
26.102845807583734 47.49675745784695
26.118867780575272 47.45555809872587
26.08949416342412 47.44640268558785
26.102845807583734 47.43266956588082
26.118867780575272 47.460135805294875
26.102845807583734 47.48607614251926
26.102845807583734 47.48607614251926
26.134889753566796 47.57763027389944
26.14824139772641 47.707331960021364
26.134889753566796 47.705806057831694
26.118867780575272 47.60051880674448
26.118867780575272 47.57915617608911
26.14824139772641 47.592889295796134
26.16159304188602 47.583733882658116
26.16159304188602 47.55474174105439
26.14824139772641 47.541008621347366
26.14824139772641 47.57305256733043
26.17494468604562 47.545586327916375
26.14824139772641 47.56847486076142
26.16159304188602 47.55626764324406
26.16159304188602 47.467765316243224
26.17494468604562 47.39452201113908
26.17494468604562 47.39452201113908
26.20431830319677 47.43266956588082
26.16159304188602 47.39604791332875
26.17494468604562 47.30449378194857
26.17494468604562 47.203784237430376
26.20431830319677 47.35942626077668
26.19096665903716 47.28007934691386
26.20431830319677 47.252613107499805
26.19096665903716 47.2175173571374
26.20431830319677 47.24345769436179
26.19096665903716 47.28465705348287
26.21766994735637 47.335011825741965
26.23369192034791 47.40062561989776
26.21766994735637 47.335011825741965
26.23369192034791 47.24498359655146
26.23369192034791 47.295338368810555
26.23369192034791 47.592889295796134
26.21766994735637 47.541008621347366
26.23369192034791 47.39147020675974
26.23369192034791 47.26329442282749
26.26039520866712 47.1473258564126
26.24704356450752 47.124437323567555
26.23369192034791 47.084763866636145
26.26039520866712 47.04814221408407
26.26039520866712 47.03288319218738
26.24704356450752 47.02067597467002
26.26039520866712 46.956588082703895
26.24704356450752 46.89555199511711
26.24704356450752 46.85893034256504
26.273746852826733 46.831464103150985
26.28976882581827 46.93217364766918
26.273746852826733 46.93217364766918
26.26039520866712 46.93217364766918
26.26039520866712 46.85893034256504
26.26039520866712 47.002365148393984
26.316472114137483 47.00694285496299
26.316472114137483 47.10765239948119
26.329823758297096 47.10765239948119
26.30312046997787 46.9916838330663
26.30312046997787 46.98710612649729
26.316472114137483 46.97795071335927
26.30312046997787 46.96574349584191
26.316472114137483 46.9413290608072
26.28976882581827 46.92759594110017
26.30312046997787 46.92912184328984
26.329823758297096 46.9413290608072
26.34584573128862 46.90470740825513
26.329823758297096 46.90470740825513
26.34584573128862 46.9062333104448
26.359197375448232 46.831464103150985
